matrix_type,solver,solver_family,sigma,repeat,image_idx,image_name,data_source,seed,status,solve_success,hit_iteration_cap,error_message,failed_blocks,psnr_db,mse,relative_error,relative_residual,condition_number,time_ms,gs_avg_iters,gs_hit_max_ratio,gmres_avg_iters,gmres_hit_max_ratio
dense,gaussian,direct,0.07,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.06844561661735,9.843633562097744e-06,0.006316286367352934,4.586487481655323e-16,2.5107067648455232,1338.7934,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.06844561661736,9.843633562097734e-06,0.00631628636735293,3.850773659698015e-16,2.5107067648455232,264.1164,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.068446339320055,9.843631924034104e-06,0.006316285847335884,2.659233390242786e-08,2.5107067648455232,2511.2864,9.6171875,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.06844560478022,9.843633588927553e-06,0.006316286372587334,4.144447913775889e-09,2.5107067648455232,370.0735,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.07,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.06844561661736,9.84363356209774e-06,0.006316286367352932,4.628344186022794e-16,2.5107067648455232,6.884,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.12365154721045,9.719296818316436e-06,0.007844027322144323,4.562996097604935e-16,2.5107067648455232,1298.7182,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.12365154721045,9.71929681831643e-06,0.00784402732214432,3.819548518802285e-16,2.5107067648455232,247.3005,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.123651557991394,9.71929679418919e-06,0.007844027312654864,2.5516314353563876e-08,2.5107067648455232,2531.5088,9.67578125,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.12365160107075,9.71929669777972e-06,0.007844027285934092,4.428209505288715e-09,2.5107067648455232,365.0443,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.07,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.12365154721045,9.71929681831643e-06,0.00784402732214432,4.686105002872517e-16,2.5107067648455232,6.7048,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.095523917434136,9.782449356723271e-06,0.004765896926112799,4.60879568260889e-16,2.5107067648455232,1299.5752,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.095523917434136,9.782449356723266e-06,0.004765896926112796,3.8624219038750074e-16,2.5107067648455232,282.6421,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.09552284357579,9.782451775581126e-06,0.0047658975068663074,3.0250407935660423e-08,2.5107067648455232,2504.2009,9.4765625,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.09552393707505,9.782449312482286e-06,0.0047658969240986435,4.103986359596885e-09,2.5107067648455232,373.1856,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.07,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.09552391743415,9.782449356723247e-06,0.004765896926112793,4.734126050462529e-16,2.5107067648455232,7.1525,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,50.142861101828345,9.676401716210368e-06,0.006657310128592917,4.622979895396652e-16,2.5107067648455232,1282.4209,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,50.14286110182834,9.67640171621038e-06,0.0066573101285929215,3.836607936677379e-16,2.5107067648455232,246.449,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,50.142860913034355,9.676402136857332e-06,0.006657310265696134,1.983285493880395e-08,2.5107067648455232,2602.2998,9.76953125,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,50.14286106632031,9.676401795324893e-06,0.00665731016461122,4.299711604841103e-09,2.5107067648455232,363.2462,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.07,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,50.142861101828345,9.676401716210368e-06,0.006657310128592917,4.674159073471624e-16,2.5107067648455232,6.8025,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.09064477917792,9.793445753484657e-06,0.00754740390785363,4.653467963652558e-16,2.5107067648455232,1280.0375,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.09064477917792,9.793445753484668e-06,0.007547403907853636,3.867735918257355e-16,2.5107067648455232,272.7068,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.09064465791643,9.793446026932255e-06,0.007547404006427251,2.2555323138830758e-08,2.5107067648455232,2546.6271,9.72265625,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.090644754542296,9.793445809038596e-06,0.007547403930902561,4.294073870390915e-09,2.5107067648455232,381.2375,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.07,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.09064477917792,9.79344575348467e-06,0.007547403907853636,4.742285221952558e-16,2.5107067648455232,7.1952,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,50.13474634393635,9.69449889789823e-06,0.005874552789605672,4.542991950353584e-16,2.5107067648455232,1307.7351,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,50.13474634393635,9.694498897898229e-06,0.0058745527896056715,3.7835255287531567e-16,2.5107067648455232,248.8898,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,50.13474585902106,9.694499980346003e-06,0.00587455312662797,2.4784217514782145e-08,2.5107067648455232,2574.1326,9.70703125,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,50.134746188282655,9.694499245354761e-06,0.005874552912106259,4.1798743961007696e-09,2.5107067648455232,365.3837,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.07,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,50.13474634393635,9.694498897898227e-06,0.005874552789605671,4.599217816114035e-16,2.5107067648455232,6.8696,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,50.0306850652381,9.92959404564407e-06,0.0071663812371645765,4.585341208700258e-16,2.5107067648455232,1263.7699,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,50.0306850652381,9.929594045644072e-06,0.0071663812371645765,3.8445665348145745e-16,2.5107067648455232,254.3221,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,50.030685323452104,9.929593455270436e-06,0.007166381025171566,2.9778781662691272e-08,2.5107067648455232,2519.8493,9.40234375,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,50.03068511799927,9.929593925012345e-06,0.007166381198761979,4.130038913385412e-09,2.5107067648455232,372.8377,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.07,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,50.03068506523811,9.929594045644062e-06,0.007166381237164574,4.68456859902862e-16,2.5107067648455232,6.6497,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,50.086030862576216,9.803855775962327e-06,0.008688004683779947,4.654855927191818e-16,2.5107067648455232,1318.3093,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,50.08603086257621,9.803855775962332e-06,0.008688004683779949,3.9197632325842466e-16,2.5107067648455232,254.7295,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,50.086031524513245,9.803854281691744e-06,0.008688004021681756,2.4263419091837395e-08,2.5107067648455232,2481.6868,9.57421875,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,50.086030901849526,9.803855687305911e-06,0.00868800464449707,4.1364287721758776e-09,2.5107067648455232,366.73,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.07,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,50.08603086257621,9.803855775962337e-06,0.008688004683779952,4.699189974203314e-16,2.5107067648455232,6.7042,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,50.00298916081333,9.993119570972156e-06,0.009935133323332119,4.615311801374351e-16,2.5107067648455232,1317.7862,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,50.00298916081333,9.993119570972153e-06,0.009935133323332119,3.9334361953289607e-16,2.5107067648455232,246.2165,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,50.00298924938405,9.993119367170844e-06,0.00993513317610688,1.7680396937186235e-08,2.5107067648455232,2487.9751,9.6796875,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,50.00298915157377,9.993119592232361e-06,0.00993513332358424,4.5840069492596275e-09,2.5107067648455232,363.4397,0.0,0.0,15.97265625,0.0
dense,np_solve,baseline,0.07,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,50.00298916081333,9.99311957097215e-06,0.009935133323332115,4.638678951291953e-16,2.5107067648455232,6.7988,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,50.06916237643636,9.842009102401719e-06,0.0064148579453306145,4.634570158198517e-16,2.5107067648455232,1320.3252,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,50.06916237643635,9.842009102401733e-06,0.006414857945330619,3.852122235324151e-16,2.5107067648455232,254.7667,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,50.06916271365117,9.84200833820342e-06,0.006414857696284735,2.6904306397678437e-08,2.5107067648455232,2438.0728,9.42578125,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,50.06916253030444,9.842008753704899e-06,0.006414857831693218,4.312740392238822e-09,2.5107067648455232,372.5269,0.0,0.0,15.98828125,0.0
dense,np_solve,baseline,0.07,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,50.06916237643636,9.84200910240171e-06,0.006414857945330611,4.651530930789732e-16,2.5107067648455232,6.8584,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.58073246369395,8.748362164090321e-06,0.004073389047115215,4.590723596137524e-16,2.5107067648455232,1285.1263,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.580732463693955,8.748362164090318e-06,0.004073389047115214,3.841417301378177e-16,2.5107067648455232,268.3319,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.58073213390451,8.748362828413173e-06,0.0040733889016383,3.2015624814311065e-08,2.5107067648455232,2472.4081,9.5078125,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.58073232360928,8.748362446274757e-06,0.00407338909615892,4.102479594569399e-09,2.5107067648455232,358.6735,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.07,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.58073246369395,8.748362164090335e-06,0.004073389047115217,4.688720620888899e-16,2.5107067648455232,7.0952,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.09643048859956,9.780407525358024e-06,0.006508902492473194,4.583543960868617e-16,2.5107067648455232,1282.2917,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.09643048859956,9.780407525358028e-06,0.0065089024924731955,3.8042788943950214e-16,2.5107067648455232,251.3328,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.09643074772181,9.780406941809016e-06,0.0065089022988621395,2.9495832163066512e-08,2.5107067648455232,2460.6315,9.4921875,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.0964306227436,9.780407223262702e-06,0.006508902398762934,4.186654962178953e-09,2.5107067648455232,381.01,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.07,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.09643048859956,9.780407525358036e-06,0.006508902492473197,4.678668735734711e-16,2.5107067648455232,6.8553,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.16499070092615,9.627220743428403e-06,0.006632276940895765,4.608775004470082e-16,2.5107067648455232,1294.5267,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.16499070092615,9.627220743428403e-06,0.006632276940895766,3.865806415659824e-16,2.5107067648455232,244.8731,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.16499072674013,9.62722068620529e-06,0.006632276921034236,2.9281012697139274e-08,2.5107067648455232,2552.0265,9.5078125,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.16499078194114,9.627220563838482e-06,0.0066322768872826045,4.1335328163009555e-09,2.5107067648455232,364.7496,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.07,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.164990700926154,9.6272207434284e-06,0.006632276940895764,4.701636334855832e-16,2.5107067648455232,6.645,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,50.12521205090739,9.715805115180046e-06,0.006728824088924451,4.626227922857364e-16,2.5107067648455232,1284.4075,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,50.125212050907386,9.715805115180062e-06,0.006728824088924455,3.861631083003272e-16,2.5107067648455232,265.7658,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,50.12521222593066,9.715804723627315e-06,0.006728823947133232,2.8019666056672958e-08,2.5107067648455232,2520.9734,9.4765625,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,50.12521202925811,9.715805163612692e-06,0.006728824115485478,4.292283889211201e-09,2.5107067648455232,382.9497,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.07,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,50.125212050907386,9.715805115180062e-06,0.006728824088924456,4.630551771862689e-16,2.5107067648455232,11.4455,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,50.25444980800016,9.430940810764432e-06,0.0064937925655078384,4.542953565472982e-16,2.5107067648455232,1309.7584,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,50.25444980800016,9.430940810764434e-06,0.0064937925655078384,3.8313685245557986e-16,2.5107067648455232,256.1492,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,50.25444959431251,9.430941274798784e-06,0.0064937925381154185,2.709187434258171e-08,2.5107067648455232,2478.453,9.4140625,0.0,0.0,0.0
dense,gmres,hybrid,0.07,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,50.254449713687556,9.430941015569369e-06,0.006493792618011845,4.206652945529551e-09,2.5107067648455232,361.4715,0.0,0.0,15.99609375,0.0
dense,np_solve,baseline,0.07,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,50.25444980800017,9.430940810764408e-06,0.00649379256550783,4.703323752775845e-16,2.5107067648455232,6.7052,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,2,0,kodak_kodim01,benchmark,42,ok,True,False,,0,50.087398752349124,9.800768358812045e-06,0.006881572234019625,4.639818859686795e-16,2.5107067648455232,1278.5186,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,2,0,kodak_kodim01,benchmark,42,ok,True,False,,0,50.087398752349124,9.800768358812034e-06,0.00688157223401962,3.8987083174545135e-16,2.5107067648455232,246.4338,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,2,0,kodak_kodim01,benchmark,42,ok,True,False,,0,50.08739830611745,9.800769365827714e-06,0.006881572587139939,2.0360712388325153e-08,2.5107067648455232,2569.3175,9.77734375,0.0,0.0,0.0
dense,gmres,hybrid,0.07,2,0,kodak_kodim01,benchmark,42,ok,True,False,,0,50.0873986999069,9.800768477158964e-06,0.00688157228768519,4.2728855889080386e-09,2.5107067648455232,399.7244,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.07,2,0,kodak_kodim01,benchmark,42,ok,True,False,,0,50.08739875234913,9.800768358812015e-06,0.006881572234019614,4.693584635850823e-16,2.5107067648455232,6.8628,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,2,1,kodak_kodim02,benchmark,42,ok,True,False,,0,50.08909871941175,9.79693277634485e-06,0.009755960914087175,4.629631092842281e-16,2.5107067648455232,1316.8545,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,2,1,kodak_kodim02,benchmark,42,ok,True,False,,0,50.08909871941175,9.796932776344851e-06,0.009755960914087177,3.840426714440755e-16,2.5107067648455232,246.1602,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,2,1,kodak_kodim02,benchmark,42,ok,True,False,,0,50.08909880567839,9.79693258174224e-06,0.009755960817572492,2.9122762003648785e-08,2.5107067648455232,2437.8354,9.41015625,0.0,0.0,0.0
dense,gmres,hybrid,0.07,2,1,kodak_kodim02,benchmark,42,ok,True,False,,0,50.08909867992927,9.796932865410501e-06,0.009755960969546803,4.1766061485811025e-09,2.5107067648455232,369.037,0.0,0.0,15.9921875,0.0
dense,np_solve,baseline,0.07,2,1,kodak_kodim02,benchmark,42,ok,True,False,,0,50.08909871941175,9.796932776344848e-06,0.009755960914087172,4.754288458041995e-16,2.5107067648455232,6.7359,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,2,2,kodak_kodim03,benchmark,42,ok,True,False,,0,50.10114080839237,9.76980553174232e-06,0.007332443424761581,4.577322488680098e-16,2.5107067648455232,1291.3458,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,2,2,kodak_kodim03,benchmark,42,ok,True,False,,0,50.10114080839237,9.769805531742334e-06,0.007332443424761585,3.8463093587478066e-16,2.5107067648455232,246.3469,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,2,2,kodak_kodim03,benchmark,42,ok,True,False,,0,50.10114071631258,9.769805738883265e-06,0.007332443502219043,2.817221788399391e-08,2.5107067648455232,2460.3667,9.47265625,0.0,0.0,0.0
dense,gmres,hybrid,0.07,2,2,kodak_kodim03,benchmark,42,ok,True,False,,0,50.10114072111052,9.769805728089922e-06,0.007332443503727113,4.1206931693605625e-09,2.5107067648455232,374.4657,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.07,2,2,kodak_kodim03,benchmark,42,ok,True,False,,0,50.10114080839237,9.769805531742334e-06,0.0073324434247615845,4.62461213540666e-16,2.5107067648455232,6.8409,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,2,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.07573994282935,9.827114261978725e-06,0.007658177610966173,4.613277934219805e-16,2.5107067648455232,1330.2997,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,2,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.07573994282935,9.827114261978715e-06,0.007658177610966171,3.873479053122015e-16,2.5107067648455232,249.6652,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,2,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.07573977732698,9.827114636473622e-06,0.007658177756559383,2.6429068843097685e-08,2.5107067648455232,2499.3606,9.578125,0.0,0.0,0.0
dense,gmres,hybrid,0.07,2,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.07573977980811,9.827114630859391e-06,0.0076581777514709,4.019228212779272e-09,2.5107067648455232,370.9463,0.0,0.0,16.0,0.0
dense,np_solve,baseline,0.07,2,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.07573994282935,9.827114261978716e-06,0.0076581776109661695,4.726735045692076e-16,2.5107067648455232,7.6795,0.0,0.0,0.0,0.0
dense,gaussian,direct,0.07,2,4,kodak_kodim05,benchmark,42,ok,True,False,,0,50.26686310242467,9.404023154227267e-06,0.008174577976732092,4.62096670651479e-16,2.5107067648455232,1291.015,0.0,0.0,0.0,0.0
dense,lu,factorization,0.07,2,4,kodak_kodim05,benchmark,42,ok,True,False,,0,50.266863102424665,9.404023154227269e-06,0.008174577976732092,3.864654903457933e-16,2.5107067648455232,253.4362,0.0,0.0,0.0,0.0
dense,gauss_seidel,iterative,0.07,2,4,kodak_kodim05,benchmark,42,ok,True,False,,0,50.26686296752101,9.404023446341772e-06,0.008174578103248275,1.4704533239113525e-08,2.5107067648455232,2603.9183,9.9765625,0.0,0.0,0.0
dense,gmres,hybrid,0.07,2,4,kodak_kodim05,benchmark,42,ok,True,False,,0,50.266863078302606,9.404023206460117e-06,0.008174578007271647,4.430634242692141e-09,2.5107067648455232,364.9188,0.0,0.0,15.9921875,0.0
