matrix_type,sigma,repeat,image_idx,image_name,solver,baseline_solver,delta_psnr_db,delta_mse,delta_relative_error,delta_relative_residual,delta_time_ms
sparse,0.07,1,14,kodak_kodim15,gmres,np_solve,1.7284250475313456e-08,-2.1505429273309395e-13,-3.775657737847826e-11,5.073090233787438e-09,362.90819999999997
sparse,0.07,1,15,kodak_kodim16,gaussian,np_solve,0.0,-1.3552527156068805e-20,-3.469446951953614e-18,-5.332281881476985e-17,1415.4271999999999
sparse,0.07,1,15,kodak_kodim16,lu,np_solve,0.0,0.0,0.0,-1.4199219164120634e-16,272.0865
sparse,0.07,1,15,kodak_kodim16,gauss_seidel,np_solve,-6.567135102386601e-08,8.173636938178623e-13,1.255597327498581e-10,1.5673385013916435e-08,2403.6886
sparse,0.07,1,15,kodak_kodim16,gmres,np_solve,-2.3272612281743932e-08,2.89657288768657e-13,4.463511157903888e-11,5.189349196804314e-09,376.3374
sparse,0.07,1,16,kodak_kodim17,gaussian,np_solve,0.0,0.0,-3.469446951953614e-18,-4.54415176958203e-17,1303.8456
sparse,0.07,1,16,kodak_kodim17,lu,np_solve,7.105427357601002e-15,-2.0328790734103208e-20,-3.469446951953614e-18,-1.319922649730375e-16,252.6144
sparse,0.07,1,16,kodak_kodim17,gauss_seidel,np_solve,-5.1117247323873016e-08,6.491337279984286e-13,1.2300247972940603e-10,1.4762887495705075e-08,2470.6096000000002
sparse,0.07,1,16,kodak_kodim17,gmres,np_solve,-3.153640193431784e-08,4.004782277826878e-13,7.419054953716753e-11,5.307373803752658e-09,368.8969
sparse,0.07,1,17,kodak_kodim18,gaussian,np_solve,1.4210854715202004e-14,-6.776263578034403e-21,0.0,-5.612938314882429e-17,1369.467
sparse,0.07,1,17,kodak_kodim18,lu,np_solve,1.4210854715202004e-14,-2.710505431213761e-20,-3.469446951953614e-18,-1.4973204750506537e-16,242.8063
sparse,0.07,1,17,kodak_kodim18,gauss_seidel,np_solve,-7.57633245029865e-09,9.39396875717334e-14,1.7931253704084327e-11,1.3932202514989014e-08,2425.594
sparse,0.07,1,17,kodak_kodim18,gmres,np_solve,1.6574212224895746e-08,-2.055051143362921e-13,-3.980486426580221e-11,5.257220389818309e-09,392.41339999999997
sparse,0.07,1,18,kodak_kodim19,gaussian,np_solve,0.0,4.0657581468206416e-20,5.204170427930421e-18,-5.1649237646479785e-17,1278.1592999999998
sparse,0.07,1,18,kodak_kodim19,lu,np_solve,-1.4210854715202004e-14,6.776263578034403e-20,8.673617379884035e-18,-1.4594488448769762e-16,239.6341
sparse,0.07,1,18,kodak_kodim19,gauss_seidel,np_solve,-1.1490645590583881e-07,1.4658666736499203e-12,2.013457438970745e-10,1.5390994661080436e-08,2422.1505
sparse,0.07,1,18,kodak_kodim19,gmres,np_solve,-3.451741292792576e-08,4.4034012682903426e-13,6.048340647768491e-11,5.10712103631795e-09,369.8006
sparse,0.07,1,19,kodak_kodim20,gaussian,np_solve,0.0,-5.421010862427522e-20,-3.469446951953614e-18,-5.1460821660434717e-17,1326.6155
sparse,0.07,1,19,kodak_kodim20,lu,np_solve,0.0,-5.421010862427522e-20,-1.734723475976807e-18,-1.419069118422775e-16,251.9185
sparse,0.07,1,19,kodak_kodim20,gauss_seidel,np_solve,-5.255821733385346e-07,5.997490393585322e-12,3.2242937486604006e-10,1.5475201157631345e-08,2459.107
sparse,0.07,1,19,kodak_kodim20,gmres,np_solve,2.331304926883604e-08,-2.660284441195239e-13,-3.733940240335798e-13,5.139277090623171e-09,369.0746
sparse,0.07,1,20,kodak_kodim21,gaussian,np_solve,0.0,-6.776263578034403e-21,-1.734723475976807e-18,-4.79053304938163e-17,1309.3402
sparse,0.07,1,20,kodak_kodim21,lu,np_solve,0.0,2.710505431213761e-20,1.734723475976807e-18,-1.3586686779961553e-16,248.264
sparse,0.07,1,20,kodak_kodim21,gauss_seidel,np_solve,-9.107440490652152e-08,1.137721136106138e-12,1.6098879521142528e-10,1.5954521893510316e-08,2505.5310999999997
sparse,0.07,1,20,kodak_kodim21,gmres,np_solve,-1.1397119692446722e-08,1.4237528799150578e-13,2.7263646201758363e-11,5.1335255856664026e-09,363.76800000000003
sparse,0.07,1,21,kodak_kodim22,gaussian,np_solve,0.0,6.776263578034403e-21,-3.469446951953614e-18,-5.225192951516856e-17,1298.7259999999999
sparse,0.07,1,21,kodak_kodim22,lu,np_solve,-7.105427357601002e-15,2.0328790734103208e-20,3.469446951953614e-18,-1.3928778629985453e-16,268.5814
sparse,0.07,1,21,kodak_kodim22,gauss_seidel,np_solve,9.743291684571886e-08,-1.242407367848912e-12,-1.764821483396517e-10,1.5883440785283652e-08,2466.8635000000004
sparse,0.07,1,21,kodak_kodim22,gmres,np_solve,1.2082480793651484e-08,-1.5406867947230507e-13,-2.487656955429962e-11,5.187548484926044e-09,369.4555
sparse,0.07,1,22,kodak_kodim23,gaussian,np_solve,0.0,-2.710505431213761e-20,-3.469446951953614e-18,-5.128258289606684e-17,1337.6479000000002
sparse,0.07,1,22,kodak_kodim23,lu,np_solve,0.0,-4.0657581468206416e-20,-3.469446951953614e-18,-1.4192103868246612e-16,239.396
sparse,0.07,1,22,kodak_kodim23,gauss_seidel,np_solve,-7.285182590521799e-08,8.952180224333292e-13,1.1640791108824544e-10,1.5654105736475788e-08,2381.455
sparse,0.07,1,22,kodak_kodim23,gmres,np_solve,-2.9417044800084113e-08,3.6148261304842083e-13,4.9705191351723244e-11,5.103682265222671e-09,366.8269
sparse,0.07,1,23,kodak_kodim24,gaussian,np_solve,0.0,-2.710505431213761e-20,-5.204170427930421e-18,-5.574537127693937e-17,1307.9559
sparse,0.07,1,23,kodak_kodim24,lu,np_solve,0.0,-1.3552527156068805e-20,-5.204170427930421e-18,-1.4309682269534575e-16,252.7751
sparse,0.07,1,23,kodak_kodim24,gauss_seidel,np_solve,-1.1295998092464288e-07,1.3730984936306118e-12,1.54526710871572e-10,1.6453065560972497e-08,2360.8139
sparse,0.07,1,23,kodak_kodim24,gmres,np_solve,2.352588523990562e-08,-2.8597165867977337e-13,-7.390962841746784e-11,5.3031557379460665e-09,360.8756
sparse,0.07,2,0,kodak_kodim01,gaussian,np_solve,-7.105427357601002e-15,2.0328790734103208e-20,3.469446951953614e-18,-4.1551632830758784e-17,1282.0005
sparse,0.07,2,0,kodak_kodim01,lu,np_solve,-7.105427357601002e-15,3.3881317890172014e-20,6.938893903907228e-18,-1.2759627988006343e-16,236.9212
sparse,0.07,2,0,kodak_kodim01,gauss_seidel,np_solve,-1.551492161411261e-07,1.9426265812443576e-12,2.882604259457633e-10,1.64519020729599e-08,2436.4702
sparse,0.07,2,0,kodak_kodim01,gmres,np_solve,-2.402385490540837e-08,3.0080314459982396e-13,4.3114713188519005e-11,5.235266786178424e-09,350.9535
sparse,0.07,2,1,kodak_kodim02,gaussian,np_solve,0.0,-2.710505431213761e-20,-6.938893903907228e-18,-4.795045900681045e-17,1305.7294
sparse,0.07,2,1,kodak_kodim02,lu,np_solve,0.0,-3.3881317890172014e-20,-6.938893903907228e-18,-1.2815155906908298e-16,257.98429999999996
sparse,0.07,2,1,kodak_kodim02,gauss_seidel,np_solve,2.7908541255783348e-08,-3.508379567765396e-13,-7.40118452635663e-11,1.494467925811711e-08,2369.8896999999997
sparse,0.07,2,1,kodak_kodim02,gmres,np_solve,-1.5664952002225618e-08,1.969239116390853e-13,3.6045107870696924e-11,5.1979688158444275e-09,366.94509999999997
sparse,0.07,2,2,kodak_kodim03,gaussian,np_solve,0.0,1.3552527156068805e-20,3.469446951953614e-18,-4.9631182614107314e-17,1249.4418
sparse,0.07,2,2,kodak_kodim03,lu,np_solve,0.0,2.0328790734103208e-20,3.469446951953614e-18,-1.411688746964006e-16,236.7184
sparse,0.07,2,2,kodak_kodim03,gauss_seidel,np_solve,-3.139837190246908e-08,3.9799680749425664e-13,6.238740427044753e-11,1.582529137875658e-08,2373.0368000000003
sparse,0.07,2,2,kodak_kodim03,gmres,np_solve,5.139806802390012e-08,-6.515073108282789e-13,-1.0470998373923734e-10,5.1773133830424166e-09,348.0777
sparse,0.07,2,3,kodak_kodim04,gaussian,np_solve,0.0,6.776263578034403e-21,0.0,-5.2854572133425386e-17,1248.4977999999999
sparse,0.07,2,3,kodak_kodim04,lu,np_solve,0.0,1.3552527156068805e-20,0.0,-1.4095191442000329e-16,249.70909999999998
sparse,0.07,2,3,kodak_kodim04,gauss_seidel,np_solve,6.8134511366224615e-09,-8.611430253775698e-14,-1.3709713919674016e-11,1.4986119436919752e-08,2385.1857
sparse,0.07,2,3,kodak_kodim04,gmres,np_solve,-3.780442625611613e-08,4.778049700684961e-13,7.824213499318944e-11,5.313886522673491e-09,365.9981
sparse,0.07,2,4,kodak_kodim05,gaussian,np_solve,0.0,0.0,3.469446951953614e-18,-5.596123598916788e-17,1294.5873000000001
sparse,0.07,2,4,kodak_kodim05,lu,np_solve,0.0,0.0,3.469446951953614e-18,-1.4901045522669737e-16,234.60979999999998
sparse,0.07,2,4,kodak_kodim05,gauss_seidel,np_solve,8.920764571485051e-09,-1.1303482564013756e-13,1.2382525560461488e-11,1.3327707147890452e-08,2521.2380000000003
sparse,0.07,2,4,kodak_kodim05,gmres,np_solve,1.7363625204325217e-08,-2.200140975438733e-13,-3.8157661058635384e-11,5.3515169841152996e-09,350.3983
sparse,0.07,2,5,kodak_kodim06,gaussian,np_solve,0.0,-3.3881317890172014e-20,-3.469446951953614e-18,-5.65669307005825e-17,1240.3893
sparse,0.07,2,5,kodak_kodim06,lu,np_solve,1.4210854715202004e-14,-5.421010862427522e-20,-5.204170427930421e-18,-1.472668707195263e-16,233.52779999999998
sparse,0.07,2,5,kodak_kodim06,gauss_seidel,np_solve,5.020908133701596e-08,-6.229681619738039e-13,-8.42523221328273e-11,1.547743027830629e-08,2387.5663
sparse,0.07,2,5,kodak_kodim06,gmres,np_solve,5.7241578588218545e-08,-7.10223858348645e-13,-8.475972007593313e-11,5.279641378172009e-09,350.79920000000004
sparse,0.07,2,6,kodak_kodim07,gaussian,np_solve,0.0,-6.776263578034403e-21,0.0,-4.517086055210461e-17,1304.9506
sparse,0.07,2,6,kodak_kodim07,lu,np_solve,7.105427357601002e-15,-3.3881317890172014e-20,-3.469446951953614e-18,-1.329728981596794e-16,236.1288
sparse,0.07,2,6,kodak_kodim07,gauss_seidel,np_solve,3.488999311684893e-08,-4.324533962808859e-13,-6.542363872874546e-11,1.4718031028527009e-08,2386.1519
sparse,0.07,2,6,kodak_kodim07,gmres,np_solve,6.013257802806038e-08,-7.45329355688034e-13,-1.1378370121106762e-10,5.177701951464982e-09,364.6447
sparse,0.07,2,7,kodak_kodim08,gaussian,np_solve,0.0,-1.3552527156068805e-20,-1.734723475976807e-18,-5.561059649043452e-17,1260.6597000000002
sparse,0.07,2,7,kodak_kodim08,lu,np_solve,0.0,-2.0328790734103208e-20,-1.734723475976807e-18,-1.4856347469998003e-16,236.6993
sparse,0.07,2,7,kodak_kodim08,gauss_seidel,np_solve,1.1410280364998471e-07,-1.4110638791317923e-12,-1.9600797200591824e-10,1.4438214873258373e-08,2598.2093
sparse,0.07,2,7,kodak_kodim08,gmres,np_solve,2.0939950218235026e-08,-2.589560917044473e-13,-3.734778111774695e-11,5.3788479103588184e-09,348.6605
sparse,0.07,2,8,kodak_kodim09,gaussian,np_solve,-7.105427357601002e-15,5.421010862427522e-20,6.938893903907228e-18,-4.642371070108331e-17,1400.6623
sparse,0.07,2,8,kodak_kodim09,lu,np_solve,0.0,2.710505431213761e-20,5.204170427930421e-18,-1.399412570433499e-16,262.7698
sparse,0.07,2,8,kodak_kodim09,gauss_seidel,np_solve,-4.649997720207466e-09,5.859612654032093e-14,8.018185074232242e-12,1.5130141697822653e-08,2501.5823
sparse,0.07,2,8,kodak_kodim09,gmres,np_solve,5.023605353926541e-08,-6.33040725416846e-13,-8.172788140692333e-11,5.052562844451142e-09,363.0076
sparse,0.07,2,9,kodak_kodim10,gaussian,np_solve,-1.4210854715202004e-14,4.743384504624082e-20,6.938893903907228e-18,-4.35494745828315e-17,1260.3051
sparse,0.07,2,9,kodak_kodim10,lu,np_solve,-1.4210854715202004e-14,6.098637220230962e-20,8.673617379884035e-18,-1.3716683819640778e-16,234.8997
sparse,0.07,2,9,kodak_kodim10,gauss_seidel,np_solve,1.5111508844256605e-07,-1.9356668232248936e-12,-2.622388087930583e-10,1.5035878049381743e-08,2367.7972000000004
sparse,0.07,2,9,kodak_kodim10,gmres,np_solve,1.9777040449753258e-08,-2.533285064468434e-13,-2.95942402528393e-11,5.110038876368296e-09,352.7718
sparse,0.07,2,10,kodak_kodim11,gaussian,np_solve,0.0,1.3552527156068805e-20,3.469446951953614e-18,-5.4434432914938785e-17,1244.6115
sparse,0.07,2,10,kodak_kodim11,lu,np_solve,0.0,1.3552527156068805e-20,3.469446951953614e-18,-1.4557319477160513e-16,243.6449
sparse,0.07,2,10,kodak_kodim11,gauss_seidel,np_solve,3.461367015233918e-08,-4.2718410595997056e-13,-7.308369881497967e-11,1.4594153774742069e-08,2412.2988
sparse,0.07,2,10,kodak_kodim11,gmres,np_solve,4.355089089358444e-08,-5.374825679470806e-13,-9.510674886525905e-11,5.220280480930274e-09,349.4301
sparse,0.07,2,11,kodak_kodim12,gaussian,np_solve,0.0,2.0328790734103208e-20,1.734723475976807e-18,-4.7139223065002597e-17,1296.1038
sparse,0.07,2,11,kodak_kodim12,lu,np_solve,0.0,1.3552527156068805e-20,0.0,-1.3334993147979247e-16,232.7586
sparse,0.07,2,11,kodak_kodim12,gauss_seidel,np_solve,-5.142257464285649e-08,6.495912342101631e-13,6.787350889658761e-11,1.5094531386393167e-08,2388.97
sparse,0.07,2,11,kodak_kodim12,gmres,np_solve,2.3745990063162026e-08,-2.9996913563116664e-13,-3.2053150064714764e-11,5.154859093487141e-09,359.1876
sparse,0.07,2,12,kodak_kodim13,gaussian,np_solve,0.0,2.0328790734103208e-20,0.0,-4.695147732828212e-17,1238.2099999999998
sparse,0.07,2,12,kodak_kodim13,lu,np_solve,0.0,6.776263578034403e-21,0.0,-1.408928029609159e-16,231.9164
sparse,0.07,2,12,kodak_kodim13,gauss_seidel,np_solve,5.604618991128518e-08,-6.987292621124346e-13,-8.67916641333899e-11,1.4977029654530517e-08,2418.5047
sparse,0.07,2,12,kodak_kodim13,gmres,np_solve,9.831862257669854e-08,-1.2257406529114952e-12,-1.7803058680043726e-10,5.313480007416184e-09,356.9919
sparse,0.07,2,13,kodak_kodim14,gaussian,np_solve,0.0,0.0,-3.469446951953614e-18,-4.463761789153746e-17,1265.8068
sparse,0.07,2,13,kodak_kodim14,lu,np_solve,0.0,-2.0328790734103208e-20,-3.469446951953614e-18,-1.3246235423510608e-16,247.1914
sparse,0.07,2,13,kodak_kodim14,gauss_seidel,np_solve,3.012875282593086e-08,-3.763591407924746e-13,-6.376818517672689e-11,1.4881434295736864e-08,2398.8183999999997
sparse,0.07,2,13,kodak_kodim14,gmres,np_solve,2.0893033081392787e-08,-2.6098944511630806e-13,-4.4019964756669694e-11,5.2032696643958596e-09,367.8039
sparse,0.07,2,14,kodak_kodim15,gaussian,np_solve,0.0,-1.3552527156068805e-20,-1.734723475976807e-18,-5.0993099625641275e-17,1256.2417
sparse,0.07,2,14,kodak_kodim15,lu,np_solve,0.0,0.0,0.0,-1.4337811012205638e-16,233.5445
sparse,0.07,2,14,kodak_kodim15,gauss_seidel,np_solve,-1.4976659912235846e-07,1.8667204419601027e-12,2.346399064628857e-10,1.542451178925894e-08,2374.5473
sparse,0.07,2,14,kodak_kodim15,gmres,np_solve,4.44258745346815e-08,-5.537328814876272e-13,-8.212699444121174e-11,5.067222741834617e-09,350.22639999999996
sparse,0.07,2,15,kodak_kodim16,gaussian,np_solve,0.0,-2.710505431213761e-20,0.0,-5.0015483150670073e-17,1248.9888999999998
sparse,0.07,2,15,kodak_kodim16,lu,np_solve,0.0,-6.776263578034403e-21,0.0,-1.451522421634001e-16,252.6227
sparse,0.07,2,15,kodak_kodim16,gauss_seidel,np_solve,1.6691729598505844e-07,-2.105594737737866e-12,-3.324620648226251e-10,1.556064510289524e-08,2318.7508
sparse,0.07,2,15,kodak_kodim16,gmres,np_solve,2.6616000070589507e-08,-3.357502128967585e-13,-5.304198053002196e-11,5.180206886646284e-09,357.0589
sparse,0.07,2,16,kodak_kodim17,gaussian,np_solve,0.0,0.0,-3.469446951953614e-18,-4.675785857705382e-17,1270.9132
sparse,0.07,2,16,kodak_kodim17,lu,np_solve,0.0,-6.776263578034403e-21,-3.469446951953614e-18,-1.361242445638604e-16,234.4882
sparse,0.07,2,16,kodak_kodim17,gauss_seidel,np_solve,7.798900014677201e-08,-9.679216317879692e-13,-1.8239759702609604e-10,1.4836901678143781e-08,2407.6841
sparse,0.07,2,16,kodak_kodim17,gmres,np_solve,-1.891457657166029e-08,2.347489065114561e-13,4.448467288975522e-11,5.304288796162475e-09,352.3315
sparse,0.07,2,17,kodak_kodim18,gaussian,np_solve,0.0,0.0,3.469446951953614e-18,-5.134898543218393e-17,1239.1770000000001
sparse,0.07,2,17,kodak_kodim18,lu,np_solve,0.0,6.776263578034403e-21,3.469446951953614e-18,-1.4356208391107187e-16,233.9036
sparse,0.07,2,17,kodak_kodim18,gauss_seidel,np_solve,3.0733041000985395e-08,-3.8219668180078034e-13,-9.128624245402506e-11,1.3832529565604834e-08,2431.2721
sparse,0.07,2,17,kodak_kodim18,gmres,np_solve,-1.1669449406781496e-08,1.4512158564693872e-13,3.006155741003269e-11,5.24795045407671e-09,349.16099999999994
sparse,0.07,2,18,kodak_kodim19,gaussian,np_solve,0.0,-2.0328790734103208e-20,-3.469446951953614e-18,-4.9556820112191395e-17,1261.5256
sparse,0.07,2,18,kodak_kodim19,lu,np_solve,0.0,-4.0657581468206416e-20,-8.673617379884035e-18,-1.4432372183995315e-16,238.2001
sparse,0.07,2,18,kodak_kodim19,gauss_seidel,np_solve,-1.1927483711815512e-07,1.4907395928581355e-12,2.0687038887468034e-10,1.5238401363462413e-08,2339.116
sparse,0.07,2,18,kodak_kodim19,gmres,np_solve,-9.572190151629911e-09,1.196367156275184e-13,1.6602021840617098e-11,5.093717919035566e-09,386.72790000000003
sparse,0.07,2,19,kodak_kodim20,gaussian,np_solve,7.105427357601002e-15,-7.453889935837843e-20,-1.734723475976807e-18,-5.0293781634217795e-17,1239.8884
sparse,0.07,2,19,kodak_kodim20,lu,np_solve,7.105427357601002e-15,-6.776263578034403e-20,-3.469446951953614e-18,-1.4520541987804657e-16,232.2023
sparse,0.07,2,19,kodak_kodim20,gauss_seidel,np_solve,-1.8302746696008398e-07,1.950490618085783e-12,-6.253487311314032e-11,1.537558338398301e-08,2341.5045999999998
sparse,0.07,2,19,kodak_kodim20,gmres,np_solve,-5.224158883265773e-09,5.567286676154762e-14,3.616072719037078e-11,5.142380007887421e-09,352.6495
sparse,0.07,2,20,kodak_kodim21,gaussian,np_solve,0.0,3.3881317890172014e-20,3.469446951953614e-18,-4.4257765455401523e-17,1256.0708
sparse,0.07,2,20,kodak_kodim21,lu,np_solve,0.0,3.3881317890172014e-20,3.469446951953614e-18,-1.3635588727684388e-16,238.3606
sparse,0.07,2,20,kodak_kodim21,gauss_seidel,np_solve,1.186422409205079e-07,-1.5178333782439428e-12,-2.1737415686895467e-10,1.5863529437828618e-08,2334.4721999999997
sparse,0.07,2,20,kodak_kodim21,gmres,np_solve,2.5131541292466864e-08,-3.215169219728496e-13,-4.8698453256057483e-11,5.138925651320245e-09,355.04179999999997
sparse,0.07,2,21,kodak_kodim22,gaussian,np_solve,7.105427357601002e-15,-6.098637220230962e-20,-1.0408340855860843e-17,-4.854128198998645e-17,1301.7048000000002
sparse,0.07,2,21,kodak_kodim22,lu,np_solve,7.105427357601002e-15,-4.0657581468206416e-20,-6.938893903907228e-18,-1.414246014313181e-16,236.31320000000002
sparse,0.07,2,21,kodak_kodim22,gauss_seidel,np_solve,-2.1243899084311124e-08,2.700378576346932e-13,3.878252233247004e-11,1.6077765311585994e-08,2416.6881000000003
sparse,0.07,2,21,kodak_kodim22,gmres,np_solve,1.678507999258727e-09,-2.1335973894760774e-14,-5.0211987345782916e-12,5.187028076924078e-09,346.9299
sparse,0.07,2,22,kodak_kodim23,gaussian,np_solve,0.0,6.776263578034403e-21,3.469446951953614e-18,-4.785100009644677e-17,1245.1505000000002
sparse,0.07,2,22,kodak_kodim23,lu,np_solve,0.0,1.3552527156068805e-20,3.469446951953614e-18,-1.3671381567749604e-16,232.87
sparse,0.07,2,22,kodak_kodim23,gauss_seidel,np_solve,-1.2490484380123235e-07,1.5694881917542591e-12,2.3997359654970296e-10,1.5766075948205644e-08,2369.8284
sparse,0.07,2,22,kodak_kodim23,gmres,np_solve,5.763850907669621e-08,-7.242549658961761e-13,-1.0850229395509281e-10,5.086211415539732e-09,352.0983
sparse,0.07,2,23,kodak_kodim24,gaussian,np_solve,0.0,-2.710505431213761e-20,-1.734723475976807e-18,-5.5043179436308714e-17,1298.5324
sparse,0.07,2,23,kodak_kodim24,lu,np_solve,0.0,-6.776263578034403e-20,-1.214306433183765e-17,-1.4511240461595245e-16,241.2711
sparse,0.07,2,23,kodak_kodim24,gauss_seidel,np_solve,-5.1352891716760496e-08,6.247598196163634e-13,-7.30794071091001e-12,1.6579499570212498e-08,2328.8633
sparse,0.07,2,23,kodak_kodim24,gmres,np_solve,2.0993766725041496e-08,-2.5541045244482224e-13,-2.1462725693921492e-11,5.307589295016226e-09,371.3332
sparse,0.12,0,0,kodak_kodim01,gaussian,np_solve,0.0,-2.710505431213761e-20,-3.469446951953614e-18,-5.013863970831036e-17,1242.7468999999999
sparse,0.12,0,0,kodak_kodim01,lu,np_solve,0.0,0.0,0.0,-1.3715907596484356e-16,233.5645
sparse,0.12,0,0,kodak_kodim01,gauss_seidel,np_solve,1.0305925002285221e-07,-3.875519859457971e-12,-3.326182454466142e-10,1.6345444643538415e-08,2406.6742
sparse,0.12,0,0,kodak_kodim01,gmres,np_solve,3.2291374907345016e-08,-1.2143097942104997e-12,-1.052784699695497e-10,5.238089350012045e-09,351.0485
sparse,0.12,0,1,kodak_kodim02,gaussian,np_solve,0.0,-2.710505431213761e-20,-6.938893903907228e-18,-5.104948529439954e-17,1241.3425000000002
sparse,0.12,0,1,kodak_kodim02,lu,np_solve,0.0,-5.421010862427522e-20,-6.938893903907228e-18,-1.3668661453852443e-16,259.8067
sparse,0.12,0,1,kodak_kodim02,gauss_seidel,np_solve,-2.3108604807475785e-08,8.574093583561815e-13,1.0397116501081882e-10,1.4920713386238282e-08,2332.2615
sparse,0.12,0,1,kodak_kodim02,gmres,np_solve,3.574512419390885e-08,-1.326268251038848e-12,-1.669868826548182e-10,5.2069336703842584e-09,380.0946
sparse,0.12,0,2,kodak_kodim03,gaussian,np_solve,0.0,0.0,0.0,-5.484903945329767e-17,1278.1194999999998
sparse,0.12,0,2,kodak_kodim03,lu,np_solve,7.105427357601002e-15,-5.421010862427522e-20,-3.469446951953614e-18,-1.406429371950682e-16,234.7604
sparse,0.12,0,2,kodak_kodim03,gauss_seidel,np_solve,9.423168734201681e-08,-3.509206597182568e-12,-3.227945341577332e-10,1.5672009746093962e-08,2348.9918000000002
sparse,0.12,0,2,kodak_kodim03,gmres,np_solve,6.333623048249137e-08,-2.3586535014604587e-12,-2.1611858483372437e-10,5.173017776664237e-09,351.919
sparse,0.12,0,3,kodak_kodim04,gaussian,np_solve,0.0,-2.710505431213761e-20,-3.469446951953614e-18,-4.5464402202819284e-17,1253.0813
sparse,0.12,0,3,kodak_kodim04,lu,np_solve,0.0,0.0,0.0,-1.340963965350943e-16,233.1972
sparse,0.12,0,3,kodak_kodim04,gauss_seidel,np_solve,-1.342411337645899e-08,4.968175935753105e-13,4.649978666004806e-11,1.519953814273782e-08,2370.8141
sparse,0.12,0,3,kodak_kodim04,gmres,np_solve,2.542753207990245e-08,-9.410559896443071e-13,-9.00532183545355e-11,5.331258729035821e-09,350.5396
