image_name,matrix_type,solver,sigma,mse_mean,mse_max,mse_median
kodak_kodim16,dense,gauss_seidel,0.0,2.1071819791239077e-16,2.1071819791239077e-16,2.1071819791239077e-16
kodak_kodim16,dense,gauss_seidel,0.01,1.9635181987981785e-07,1.9765822007133014e-07,1.9574361041077402e-07
kodak_kodim16,dense,gauss_seidel,0.03,1.7959849833699322e-06,1.8093921732696337e-06,1.7919325142071992e-06
kodak_kodim16,dense,gauss_seidel,0.07,9.847749637398169e-06,9.929593455270436e-06,9.879203947794284e-06
kodak_kodim16,dense,gauss_seidel,0.12,2.8839551184541378e-05,2.9160930624803434e-05,2.8791419750104428e-05
kodak_kodim16,dense,gaussian,0.0,5.031220553811798e-32,5.031220553811798e-32,5.031220553811798e-32
kodak_kodim16,dense,gaussian,0.01,1.9635185268035587e-07,1.9765834741547384e-07,1.957436020091665e-07
kodak_kodim16,dense,gaussian,0.03,1.7959848703106464e-06,1.8093921130553168e-06,1.7919324832821428e-06
kodak_kodim16,dense,gaussian,0.07,9.847750513789138e-06,9.92959404564407e-06,9.879205358500792e-06
kodak_kodim16,dense,gaussian,0.12,2.8839551766164662e-05,2.9160933039961796e-05,2.8791419916541266e-05
kodak_kodim16,dense,gmres,0.0,5.669432282951735e-18,5.6694322829517355e-18,5.6694322829517355e-18
kodak_kodim16,dense,gmres,0.01,1.9635185252820488e-07,1.976583333024175e-07,1.9574362980076167e-07
kodak_kodim16,dense,gmres,0.03,1.7959848912739633e-06,1.8093920560383227e-06,1.7919325298708025e-06
kodak_kodim16,dense,gmres,0.07,9.847750397708343e-06,9.929593925012345e-06,9.879205230263315e-06
kodak_kodim16,dense,gmres,0.12,2.8839551785804158e-05,2.916093255062072e-05,2.879142024623913e-05
kodak_kodim16,dense,lu,0.0,3.498546872303049e-32,3.4985468723030494e-32,3.4985468723030494e-32
kodak_kodim16,dense,lu,0.01,1.9635185268035598e-07,1.976583474154735e-07,1.957436020091674e-07
kodak_kodim16,dense,lu,0.03,1.795984870310646e-06,1.8093921130553168e-06,1.791932483282142e-06
kodak_kodim16,dense,lu,0.07,9.847750513789145e-06,9.929594045644072e-06,9.879205358500795e-06
kodak_kodim16,dense,lu,0.12,2.8839551766164662e-05,2.9160933039961806e-05,2.879141991654126e-05
kodak_kodim16,dense,np_solve,0.0,5.132705168141879e-32,5.132705168141879e-32,5.132705168141879e-32
kodak_kodim16,dense,np_solve,0.01,1.963518526803576e-07,1.9765834741547625e-07,1.9574360200916754e-07
kodak_kodim16,dense,np_solve,0.03,1.795984870310645e-06,1.8093921130553194e-06,1.7919324832821403e-06
kodak_kodim16,dense,np_solve,0.07,9.847750513789134e-06,9.929594045644062e-06,9.879205358500785e-06
kodak_kodim16,dense,np_solve,0.12,2.883955176616467e-05,2.9160933039961826e-05,2.879141991654128e-05
kodak_kodim16,sparse,gauss_seidel,0.0,5.66512273905854e-17,5.66512273905854e-17,5.66512273905854e-17
kodak_kodim16,sparse,gauss_seidel,0.01,1.1218439444695472e-06,1.1369480491508405e-06,1.1184148279917429e-06
kodak_kodim16,sparse,gauss_seidel,0.03,1.0011839656843001e-05,1.0192044264661655e-05,9.942305603418725e-06
kodak_kodim16,sparse,gauss_seidel,0.07,5.4636234553233515e-05,5.5070707588496733e-05,5.4784506630822116e-05
kodak_kodim16,sparse,gauss_seidel,0.12,0.00016076522423465986,0.00016121248239104235,0.0001609834286609382
kodak_kodim16,sparse,gaussian,0.0,2.3264906581024918e-32,2.3264906581024918e-32,2.3264906581024918e-32
kodak_kodim16,sparse,gaussian,0.01,1.1218440685310623e-06,1.1369479425386538e-06,1.1184151364688624e-06
kodak_kodim16,sparse,gaussian,0.03,1.0011839441310555e-05,1.0192044625939471e-05,9.942305067420995e-06
kodak_kodim16,sparse,gaussian,0.07,5.4636234821274625e-05,5.507070710438908e-05,5.4784508736416826e-05
kodak_kodim16,sparse,gaussian,0.12,0.00016076522295952752,0.00016121248052855977,0.00016098342790980575
kodak_kodim16,sparse,gmres,0.0,7.50172151779646e-18,7.50172151779646e-18,7.50172151779646e-18
kodak_kodim16,sparse,gmres,0.01,1.1218440788710283e-06,1.1369480117179395e-06,1.1184151212618792e-06
kodak_kodim16,sparse,gmres,0.03,1.0011839290367966e-05,1.019204426172384e-05,9.942304855732849e-06
kodak_kodim16,sparse,gmres,0.07,5.4636234802088115e-05,5.507070709292243e-05,5.478450840066664e-05
kodak_kodim16,sparse,gmres,0.12,0.00016076522331107883,0.00016121248137276726,0.0001609834277047888
kodak_kodim16,sparse,lu,0.0,1.1293672045965181e-32,1.1293672045965181e-32,1.1293672045965181e-32
kodak_kodim16,sparse,lu,0.01,1.1218440685310621e-06,1.136947942538653e-06,1.1184151364688666e-06
kodak_kodim16,sparse,lu,0.03,1.0011839441310555e-05,1.0192044625939473e-05,9.942305067420995e-06
kodak_kodim16,sparse,lu,0.07,5.463623482127464e-05,5.507070710438905e-05,5.478450873641685e-05
kodak_kodim16,sparse,lu,0.12,0.0001607652229595275,0.00016121248052855977,0.0001609834279098057
kodak_kodim16,sparse,np_solve,0.0,3.0994604509130787e-32,3.0994604509130787e-32,3.0994604509130787e-32
kodak_kodim16,sparse,np_solve,0.01,1.121844068531061e-06,1.1369479425386525e-06,1.1184151364688626e-06
kodak_kodim16,sparse,np_solve,0.03,1.0011839441310548e-05,1.0192044625939474e-05,9.942305067420978e-06
kodak_kodim16,sparse,np_solve,0.07,5.463623482127465e-05,5.50707071043891e-05,5.4784508736416854e-05
kodak_kodim16,sparse,np_solve,0.12,0.0001607652229595275,0.00016121248052855975,0.0001609834279098057
kodak_kodim17,dense,gauss_seidel,0.0,9.426366588137138e-17,9.42636658813714e-17,9.42636658813714e-17
kodak_kodim17,dense,gauss_seidel,0.01,1.977188431090862e-07,1.9938256786922275e-07,1.9761692996448383e-07
kodak_kodim17,dense,gauss_seidel,0.03,1.7829628999361634e-06,1.8041607689426714e-06,1.7923673892965214e-06
kodak_kodim17,dense,gauss_seidel,0.07,9.8088221730408e-06,9.82223132862014e-06,9.803854281691744e-06
kodak_kodim17,dense,gauss_seidel,0.12,2.8348538331354517e-05,2.896596247372979e-05,2.8301345063490364e-05
kodak_kodim17,dense,gaussian,0.0,3.391450030727373e-32,3.391450030727373e-32,3.391450030727373e-32
kodak_kodim17,dense,gaussian,0.01,1.977187799513216e-07,1.9938252198915445e-07,1.9761682613525117e-07
kodak_kodim17,dense,gaussian,0.03,1.7829628758744351e-06,1.8041605049166941e-06,1.7923673953075553e-06
kodak_kodim17,dense,gaussian,0.07,9.808822308679401e-06,9.822230903069744e-06,9.803855775962327e-06
kodak_kodim17,dense,gaussian,0.12,2.834853712535405e-05,2.8965961799067193e-05,2.8301342568169712e-05
kodak_kodim17,dense,gmres,0.0,3.687460223823267e-18,3.687460223823267e-18,3.687460223823267e-18
kodak_kodim17,dense,gmres,0.01,1.977187930800546e-07,1.9938253825314744e-07,1.9761683421939415e-07
kodak_kodim17,dense,gmres,0.03,1.782962865196953e-06,1.804160545183782e-06,1.7923673605582461e-06
kodak_kodim17,dense,gmres,0.07,9.808822277618852e-06,9.822230833612428e-06,9.803855687305911e-06
kodak_kodim17,dense,gmres,0.12,2.8348537373720788e-05,2.8965962148389435e-05,2.8301342428270064e-05
kodak_kodim17,dense,lu,0.0,2.400975134137129e-32,2.400975134137129e-32,2.400975134137129e-32
kodak_kodim17,dense,lu,0.01,1.977187799513211e-07,1.993825219891526e-07,1.9761682613525067e-07
kodak_kodim17,dense,lu,0.03,1.782962875874436e-06,1.8041605049166935e-06,1.7923673953075562e-06
kodak_kodim17,dense,lu,0.07,9.808822308679404e-06,9.822230903069744e-06,9.803855775962332e-06
kodak_kodim17,dense,lu,0.12,2.8348537125354038e-05,2.8965961799067186e-05,2.8301342568169712e-05
kodak_kodim17,dense,np_solve,0.0,3.366950877970989e-32,3.366950877970989e-32,3.366950877970989e-32
kodak_kodim17,dense,np_solve,0.01,1.9771877995132075e-07,1.9938252198915456e-07,1.9761682613524844e-07
kodak_kodim17,dense,np_solve,0.03,1.7829628758744377e-06,1.804160504916693e-06,1.7923673953075568e-06
kodak_kodim17,dense,np_solve,0.07,9.808822308679408e-06,9.822230903069744e-06,9.803855775962337e-06
kodak_kodim17,dense,np_solve,0.12,2.8348537125354035e-05,2.8965961799067193e-05,2.8301342568169705e-05
kodak_kodim17,sparse,gauss_seidel,0.0,3.403879475943994e-17,3.403879475943994e-17,3.403879475943994e-17
kodak_kodim17,sparse,gauss_seidel,0.01,1.1103493846109274e-06,1.1339317575093831e-06,1.1070851631592242e-06
kodak_kodim17,sparse,gauss_seidel,0.03,9.97411338808347e-06,1.0090278079997123e-05,1.0014284749391093e-05
kodak_kodim17,sparse,gauss_seidel,0.07,5.4405002236145905e-05,5.515069729182393e-05,5.416400734942988e-05
kodak_kodim17,sparse,gauss_seidel,0.12,0.00016147193859587046,0.00016327602694030897,0.00016270208884975435
kodak_kodim17,sparse,gaussian,0.0,1.455920104075235e-32,1.455920104075235e-32,1.455920104075235e-32
kodak_kodim17,sparse,gaussian,0.01,1.1103494528214168e-06,1.1339318949505899e-06,1.1070852429037206e-06
kodak_kodim17,sparse,gaussian,0.03,9.974113318638178e-06,1.0090278070514274e-05,1.0014284603375966e-05
kodak_kodim17,sparse,gaussian,0.07,5.44050027990529e-05,5.51506966426902e-05,5.4164008719362985e-05
kodak_kodim17,sparse,gaussian,0.12,0.00016147193923291827,0.00016327602695837587,0.00016270209083341493
kodak_kodim17,sparse,gmres,0.0,5.302986021891141e-18,5.302986021891142e-18,5.302986021891142e-18
kodak_kodim17,sparse,gmres,0.01,1.1103494432876396e-06,1.1339318391664092e-06,1.107085226620252e-06
kodak_kodim17,sparse,gmres,0.03,9.974113272753984e-06,1.0090277978554607e-05,1.0014284425650312e-05
kodak_kodim17,sparse,gmres,0.07,5.440500302442082e-05,5.515069704316843e-05,5.4164008760239596e-05
kodak_kodim17,sparse,gmres,0.12,0.00016147193867996712,0.00016327602678467996,0.0001627020900677253
kodak_kodim17,sparse,lu,0.0,7.509376811813181e-33,7.509376811813181e-33,7.509376811813181e-33
kodak_kodim17,sparse,lu,0.01,1.1103494528214174e-06,1.1339318949505905e-06,1.10708524290372e-06
kodak_kodim17,sparse,lu,0.03,9.974113318638176e-06,1.0090278070514268e-05,1.0014284603375964e-05
kodak_kodim17,sparse,lu,0.07,5.440500279905289e-05,5.515069664269018e-05,5.416400871936298e-05
kodak_kodim17,sparse,lu,0.12,0.00016147193923291827,0.00016327602695837587,0.00016270209083341493
kodak_kodim17,sparse,np_solve,0.0,1.9254924814095125e-32,1.9254924814095125e-32,1.9254924814095125e-32
kodak_kodim17,sparse,np_solve,0.01,1.1103494528214174e-06,1.1339318949505894e-06,1.1070852429037249e-06
kodak_kodim17,sparse,np_solve,0.03,9.974113318638176e-06,1.0090278070514262e-05,1.0014284603375964e-05
kodak_kodim17,sparse,np_solve,0.07,5.44050027990529e-05,5.51506966426902e-05,5.416400871936298e-05
kodak_kodim17,sparse,np_solve,0.12,0.00016147193923291825,0.0001632760269583758,0.00016270209083341496
kodak_kodim18,dense,gauss_seidel,0.0,3.886531922991108e-17,3.886531922991107e-17,3.886531922991107e-17
kodak_kodim18,dense,gauss_seidel,0.01,2.0156281689182374e-07,2.0283827317820725e-07,2.0154586933075654e-07
kodak_kodim18,dense,gauss_seidel,0.03,1.7842164248044199e-06,1.8132685123111167e-06,1.7876894494560362e-06
kodak_kodim18,dense,gauss_seidel,0.07,9.841088648926222e-06,9.993119367170844e-06,9.818850658115601e-06
kodak_kodim18,dense,gauss_seidel,0.12,2.8503676659975926e-05,2.8736216357409392e-05,2.8610089102231936e-05
kodak_kodim18,dense,gaussian,0.0,2.6627151832716573e-32,2.6627151832716573e-32,2.6627151832716573e-32
kodak_kodim18,dense,gaussian,0.01,2.0156279535948307e-07,2.028382333999182e-07,2.0154585373521872e-07
kodak_kodim18,dense,gaussian,0.03,1.7842164635247826e-06,1.8132684792712284e-06,1.7876895566973805e-06
kodak_kodim18,dense,gaussian,0.07,9.841088851737294e-06,9.993119570972156e-06,9.818851074328484e-06
kodak_kodim18,dense,gaussian,0.12,2.85036764471343e-05,2.8736215736644922e-05,2.8610088990054175e-05
kodak_kodim18,dense,gmres,0.0,3.3880265426363848e-18,3.388026542636385e-18,3.388026542636385e-18
kodak_kodim18,dense,gmres,0.01,2.0156279368088715e-07,2.0283823263833152e-07,2.0154585584473182e-07
kodak_kodim18,dense,gmres,0.03,1.784216463175113e-06,1.8132685107849433e-06,1.787689550393066e-06
kodak_kodim18,dense,gmres,0.07,9.841088834050431e-06,9.993119592232361e-06,9.818850976731364e-06
kodak_kodim18,dense,gmres,0.12,2.8503676525384248e-05,2.8736215807667178e-05,2.8610089156809602e-05
kodak_kodim18,dense,lu,0.0,1.8500497269265433e-32,1.8500497269265433e-32,1.8500497269265433e-32
kodak_kodim18,dense,lu,0.01,2.0156279535948286e-07,2.0283823339991806e-07,2.0154585373521909e-07
kodak_kodim18,dense,lu,0.03,1.784216463524784e-06,1.8132684792712324e-06,1.7876895566973818e-06
kodak_kodim18,dense,lu,0.07,9.841088851737296e-06,9.993119570972153e-06,9.818851074328487e-06
kodak_kodim18,dense,lu,0.12,2.8503676447134307e-05,2.873621573664493e-05,2.8610088990054182e-05
kodak_kodim18,dense,np_solve,0.0,2.608996854680605e-32,2.608996854680605e-32,2.608996854680605e-32
kodak_kodim18,dense,np_solve,0.01,2.015627953594825e-07,2.0283823339991743e-07,2.0154585373521877e-07
kodak_kodim18,dense,np_solve,0.03,1.7842164635247845e-06,1.813268479271227e-06,1.7876895566973877e-06
kodak_kodim18,dense,np_solve,0.07,9.841088851737302e-06,9.99311957097215e-06,9.81885107432849e-06
kodak_kodim18,dense,np_solve,0.12,2.8503676447134294e-05,2.8736215736644926e-05,2.861008899005415e-05
kodak_kodim18,sparse,gauss_seidel,0.0,2.4161182806660606e-17,2.4161182806660603e-17,2.4161182806660603e-17
kodak_kodim18,sparse,gauss_seidel,0.01,1.1103883113923438e-06,1.1263444119304498e-06,1.109655508111673e-06
kodak_kodim18,sparse,gauss_seidel,0.03,1.0222098356635077e-05,1.0349894462837304e-05,1.0237777794715987e-05
kodak_kodim18,sparse,gauss_seidel,0.07,5.4162682170261625e-05,5.4630516464220095e-05,5.400894906402199e-05
kodak_kodim18,sparse,gauss_seidel,0.12,0.0001590186480034435,0.00016191831743968157,0.00015946399332775408
kodak_kodim18,sparse,gaussian,0.0,1.1983818135799729e-32,1.1983818135799729e-32,1.1983818135799729e-32
kodak_kodim18,sparse,gaussian,0.01,1.1103883354767406e-06,1.126344366698491e-06,1.1096556053282167e-06
kodak_kodim18,sparse,gaussian,0.03,1.0222098431807603e-05,1.034989443688649e-05,1.0237778004777932e-05
kodak_kodim18,sparse,gaussian,0.07,5.416268223980166e-05,5.46305163845832e-05,5.400894944621867e-05
kodak_kodim18,sparse,gaussian,0.12,0.00015901864814703943,0.00016191831905529482,0.00015946399285761425
kodak_kodim18,sparse,gmres,0.0,4.036465129952322e-18,4.036465129952322e-18,4.036465129952322e-18
kodak_kodim18,sparse,gmres,0.01,1.1103883343284047e-06,1.1263443766779916e-06,1.1096555786856788e-06
kodak_kodim18,sparse,gmres,0.03,1.0222098386994838e-05,1.0349894184121924e-05,1.0237778057251999e-05
kodak_kodim18,sparse,gmres,0.07,5.416268222335066e-05,5.463051639561373e-05,5.4008949591340255e-05
kodak_kodim18,sparse,gmres,0.12,0.00015901864742483797,0.00016191831812300615,0.00015946399143944472
kodak_kodim18,sparse,lu,0.0,5.867898087307959e-33,5.867898087307959e-33,5.867898087307959e-33
kodak_kodim18,sparse,lu,0.01,1.11038833547674e-06,1.1263443666984904e-06,1.1096556053282142e-06
kodak_kodim18,sparse,lu,0.03,1.0222098431807606e-05,1.0349894436886493e-05,1.0237778004777935e-05
kodak_kodim18,sparse,lu,0.07,5.416268223980166e-05,5.463051638458321e-05,5.4008949446218676e-05
kodak_kodim18,sparse,lu,0.12,0.00015901864814703943,0.00016191831905529482,0.00015946399285761425
kodak_kodim18,sparse,np_solve,0.0,1.6118429231669086e-32,1.6118429231669086e-32,1.6118429231669086e-32
kodak_kodim18,sparse,np_solve,0.01,1.1103883354767406e-06,1.1263443666984912e-06,1.109655605328218e-06
kodak_kodim18,sparse,np_solve,0.03,1.0222098431807603e-05,1.034989443688649e-05,1.0237778004777925e-05
kodak_kodim18,sparse,np_solve,0.07,5.416268223980166e-05,5.463051638458319e-05,5.400894944621867e-05
kodak_kodim18,sparse,np_solve,0.12,0.00015901864814703943,0.00016191831905529484,0.00015946399285761425
kodak_kodim19,dense,gauss_seidel,0.0,2.1105276621798146e-16,2.1105276621798146e-16,2.1105276621798146e-16
kodak_kodim19,dense,gauss_seidel,0.01,2.0088887650189216e-07,2.0223584418161975e-07,2.0039906409120217e-07
kodak_kodim19,dense,gauss_seidel,0.03,1.783002959965035e-06,1.7901752853761413e-06,1.7798340119759765e-06
kodak_kodim19,dense,gauss_seidel,0.07,9.841962406901956e-06,9.914826070447327e-06,9.84200833820342e-06
kodak_kodim19,dense,gauss_seidel,0.12,2.8847808302435232e-05,2.9321076280949367e-05,2.875126601463886e-05
kodak_kodim19,dense,gaussian,0.0,6.212492933820368e-32,6.212492933820368e-32,6.212492933820368e-32
kodak_kodim19,dense,gaussian,0.01,2.0088890484252699e-07,2.022359266844261e-07,2.003991568203615e-07
kodak_kodim19,dense,gaussian,0.03,1.783002771953387e-06,1.790175471445023e-06,1.7798338870795731e-06
kodak_kodim19,dense,gaussian,0.07,9.841962548382482e-06,9.914826788810062e-06,9.842009102401719e-06
kodak_kodim19,dense,gaussian,0.12,2.8847807950599047e-05,2.932107534476675e-05,2.87512656600183e-05
kodak_kodim19,dense,gmres,0.0,7.406794189358322e-18,7.406794189358322e-18,7.406794189358322e-18
kodak_kodim19,dense,gmres,0.01,2.0088890844042818e-07,2.0223591857413913e-07,2.0039916026573837e-07
kodak_kodim19,dense,gmres,0.03,1.7830027535780895e-06,1.7901753338863535e-06,1.779833865625052e-06
kodak_kodim19,dense,gmres,0.07,9.84196258179679e-06,9.914827017258871e-06,9.842008753704899e-06
kodak_kodim19,dense,gmres,0.12,2.8847808093895436e-05,2.932107550270888e-05,2.8751265789542166e-05
kodak_kodim19,dense,lu,0.0,4.2301023059900086e-32,4.2301023059900086e-32,4.2301023059900086e-32
kodak_kodim19,dense,lu,0.01,2.008889048425271e-07,2.0223592668442444e-07,2.0039915682036234e-07
kodak_kodim19,dense,lu,0.03,1.783002771953386e-06,1.7901754714450234e-06,1.7798338870795708e-06
kodak_kodim19,dense,lu,0.07,9.841962548382492e-06,9.91482678881007e-06,9.842009102401733e-06
kodak_kodim19,dense,lu,0.12,2.8847807950599047e-05,2.9321075344766768e-05,2.875126566001829e-05
kodak_kodim19,dense,np_solve,0.0,6.306930754065889e-32,6.306930754065889e-32,6.306930754065889e-32
kodak_kodim19,dense,np_solve,0.01,2.008889048425253e-07,2.0223592668442531e-07,2.003991568203585e-07
kodak_kodim19,dense,np_solve,0.03,1.7830027719533897e-06,1.7901754714450253e-06,1.7798338870795744e-06
kodak_kodim19,dense,np_solve,0.07,9.841962548382485e-06,9.914826788810074e-06,9.84200910240171e-06
kodak_kodim19,dense,np_solve,0.12,2.8847807950599037e-05,2.9321075344766748e-05,2.8751265660018286e-05
kodak_kodim19,sparse,gauss_seidel,0.0,6.815852724268228e-17,6.815852724268228e-17,6.815852724268228e-17
kodak_kodim19,sparse,gauss_seidel,0.01,1.124438951493147e-06,1.134489444581074e-06,1.131458245086334e-06
kodak_kodim19,sparse,gauss_seidel,0.03,9.99276090388107e-06,1.0127748331090382e-05,1.007617916937329e-05
kodak_kodim19,sparse,gauss_seidel,0.07,5.471183271008026e-05,5.5403138657235655e-05,5.445268372481642e-05
kodak_kodim19,sparse,gauss_seidel,0.12,0.0001608925693474181,0.00016300613890149636,0.00016106513123470356
kodak_kodim19,sparse,gaussian,0.0,2.9326106698671715e-32,2.9326106698671715e-32,2.9326106698671715e-32
kodak_kodim19,sparse,gaussian,0.01,1.1244390355054472e-06,1.1344894385052856e-06,1.1314585008957563e-06
kodak_kodim19,sparse,gaussian,0.03,9.992760922616124e-06,1.0127748254086953e-05,1.0076179156259713e-05
kodak_kodim19,sparse,gaussian,0.07,5.4711831906096966e-05,5.540313719136902e-05,5.445268426947278e-05
kodak_kodim19,sparse,gaussian,0.12,0.0001608925687323912,0.00016300613861011047,0.00016106513093520417
kodak_kodim19,sparse,gmres,0.0,8.892499465218729e-18,8.892499465218729e-18,8.892499465218729e-18
kodak_kodim19,sparse,gmres,0.01,1.1244389558753196e-06,1.1344893494068197e-06,1.1314583859246055e-06
kodak_kodim19,sparse,gmres,0.03,9.99276088110052e-06,1.0127748560206308e-05,1.0076178717809459e-05
kodak_kodim19,sparse,gmres,0.07,5.4711832045196215e-05,5.540313763170911e-05,5.4452684126793735e-05
kodak_kodim19,sparse,gmres,0.12,0.00016089256744231134,0.0001630061371030538,0.00016106512969972064
kodak_kodim19,sparse,lu,0.0,1.426693893641561e-32,1.426693893641561e-32,1.426693893641561e-32
kodak_kodim19,sparse,lu,0.01,1.1244390355054485e-06,1.134489438505288e-06,1.1314585008957582e-06
kodak_kodim19,sparse,lu,0.03,9.992760922616129e-06,1.0127748254086961e-05,1.0076179156259711e-05
kodak_kodim19,sparse,lu,0.07,5.471183190609697e-05,5.540313719136905e-05,5.4452684269472796e-05
kodak_kodim19,sparse,lu,0.12,0.00016089256873239117,0.00016300613861011044,0.00016106513093520414
kodak_kodim19,sparse,np_solve,0.0,3.7971571571330027e-32,3.7971571571330027e-32,3.7971571571330027e-32
kodak_kodim19,sparse,np_solve,0.01,1.1244390355054485e-06,1.1344894385052902e-06,1.1314585008957588e-06
kodak_kodim19,sparse,np_solve,0.03,9.992760922616124e-06,1.0127748254086942e-05,1.0076179156259716e-05
kodak_kodim19,sparse,np_solve,0.07,5.4711831906096966e-05,5.540313719136898e-05,5.4452684269472816e-05
kodak_kodim19,sparse,np_solve,0.12,0.00016089256873239117,0.00016300613861011036,0.0001610651309352042
kodak_kodim20,dense,gauss_seidel,0.0,6.642602683242858e-16,6.642602683242858e-16,6.642602683242858e-16
kodak_kodim20,dense,gauss_seidel,0.01,1.853735634661359e-07,1.8744735012338678e-07,1.8514171638443933e-07
kodak_kodim20,dense,gauss_seidel,0.03,1.6696306559252156e-06,1.6869062753928972e-06,1.680630042887777e-06
kodak_kodim20,dense,gauss_seidel,0.07,8.75768316984225e-06,8.805673349669394e-06,8.748362828413173e-06
kodak_kodim20,dense,gauss_seidel,0.12,2.565739634659689e-05,2.583487507557265e-05,2.5634001856355543e-05
kodak_kodim20,dense,gaussian,0.0,1.2965722439760555e-31,1.2965722439760555e-31,1.2965722439760555e-31
kodak_kodim20,dense,gaussian,0.01,1.8537363689917318e-07,1.8744746232429425e-07,1.851419223985565e-07
kodak_kodim20,dense,gaussian,0.03,1.6696301971268517e-06,1.6869063077491678e-06,1.680629753481583e-06
kodak_kodim20,dense,gaussian,0.07,8.75768160869226e-06,8.805672547774397e-06,8.748362164090321e-06
kodak_kodim20,dense,gaussian,0.12,2.565739041692913e-05,2.583486884487885e-05,2.5633995141406857e-05
kodak_kodim20,dense,gmres,0.0,1.5364308490979487e-17,1.5364308490979487e-17,1.5364308490979487e-17
kodak_kodim20,dense,gmres,0.01,1.8537361950097456e-07,1.8744745018378568e-07,1.8514187837143338e-07
kodak_kodim20,dense,gmres,0.03,1.669630217849096e-06,1.6869062166723786e-06,1.6806297582159182e-06
kodak_kodim20,dense,gmres,0.07,8.757681640915657e-06,8.805672106869123e-06,8.748362446274757e-06
kodak_kodim20,dense,gmres,0.12,2.5657391080998845e-05,2.5834869770304997e-05,2.56339954951812e-05
kodak_kodim20,dense,lu,0.0,9.241164216422852e-32,9.241164216422852e-32,9.241164216422852e-32
kodak_kodim20,dense,lu,0.01,1.8537363689917265e-07,1.874474623242897e-07,1.8514192239855808e-07
kodak_kodim20,dense,lu,0.03,1.669630197126853e-06,1.6869063077491689e-06,1.6806297534815786e-06
kodak_kodim20,dense,lu,0.07,8.757681608692264e-06,8.80567254777439e-06,8.748362164090318e-06
kodak_kodim20,dense,lu,0.12,2.565739041692912e-05,2.5834868844878832e-05,2.5633995141406847e-05
kodak_kodim20,dense,np_solve,0.0,1.3990905040605089e-31,1.3990905040605089e-31,1.3990905040605089e-31
kodak_kodim20,dense,np_solve,0.01,1.853736368991756e-07,1.8744746232429636e-07,1.8514192239855945e-07
kodak_kodim20,dense,np_solve,0.03,1.6696301971268491e-06,1.6869063077491738e-06,1.6806297534815671e-06
kodak_kodim20,dense,np_solve,0.07,8.757681608692264e-06,8.805672547774407e-06,8.748362164090335e-06
kodak_kodim20,dense,np_solve,0.12,2.565739041692911e-05,2.5834868844878832e-05,2.5633995141406833e-05
kodak_kodim20,sparse,gauss_seidel,0.0,1.5601230976050242e-16,1.560123097605024e-16,1.560123097605024e-16
kodak_kodim20,sparse,gauss_seidel,0.01,1.036165626962438e-06,1.039406857582696e-06,1.035986381968793e-06
kodak_kodim20,sparse,gauss_seidel,0.03,9.151476457076517e-06,9.178486910149575e-06,9.157292233815408e-06
kodak_kodim20,sparse,gauss_seidel,0.07,4.79925185464358e-05,4.9557943619068815e-05,4.813763402768012e-05
kodak_kodim20,sparse,gauss_seidel,0.12,0.0001334349866359033,0.00013570762635185536,0.00013331438457342868
kodak_kodim20,sparse,gaussian,0.0,5.982499978087625e-32,5.982499978087625e-32,5.982499978087625e-32
kodak_kodim20,sparse,gaussian,0.01,1.036165696965118e-06,1.0394069424542732e-06,1.0359862747226793e-06
kodak_kodim20,sparse,gaussian,0.03,9.15147654562068e-06,9.178486886462546e-06,9.15729174114321e-06
kodak_kodim20,sparse,gaussian,0.07,4.7992515002208695e-05,4.955793762157837e-05,4.813763134297995e-05
kodak_kodim20,sparse,gaussian,0.12,0.00013343498092143846,0.0001357076196032971,0.00013331437810707217
kodak_kodim20,sparse,gmres,0.0,1.9543866284369538e-17,1.954386628436954e-17,1.954386628436954e-17
kodak_kodim20,sparse,gmres,0.01,1.0361656819036055e-06,1.0394067433089933e-06,1.0359863455903837e-06
kodak_kodim20,sparse,gmres,0.03,9.151476424130245e-06,9.178486672027645e-06,9.157291618586498e-06
kodak_kodim20,sparse,gmres,0.07,4.799251469729492e-05,4.955793735554998e-05,4.8137630638594056e-05
kodak_kodim20,sparse,gmres,0.12,0.0001334349796802736,0.00013570761800664257,0.0001333143762321802
kodak_kodim20,sparse,lu,0.0,2.9989730773667833e-32,2.9989730773667833e-32,2.9989730773667833e-32
kodak_kodim20,sparse,lu,0.01,1.036165696965116e-06,1.0394069424542737e-06,1.0359862747226803e-06
kodak_kodim20,sparse,lu,0.03,9.151476545620679e-06,9.17848688646255e-06,9.157291741143207e-06
kodak_kodim20,sparse,lu,0.07,4.7992515002208716e-05,4.955793762157837e-05,4.8137631342979974e-05
kodak_kodim20,sparse,lu,0.12,0.00013343498092143843,0.0001357076196032971,0.00013331437810707215
kodak_kodim20,sparse,np_solve,0.0,8.318673732255196e-32,8.318673732255195e-32,8.318673732255195e-32
kodak_kodim20,sparse,np_solve,0.01,1.036165696965115e-06,1.0394069424542707e-06,1.0359862747226738e-06
kodak_kodim20,sparse,np_solve,0.03,9.151476545620687e-06,9.178486886462567e-06,9.15729174114322e-06
kodak_kodim20,sparse,np_solve,0.07,4.7992515002208756e-05,4.955793762157842e-05,4.813763134298e-05
kodak_kodim20,sparse,np_solve,0.12,0.00013343498092143857,0.00013570761960329732,0.00013331437810707223
kodak_kodim21,dense,gauss_seidel,0.0,2.446870540423163e-16,2.446870540423163e-16,2.446870540423163e-16
